age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
46,Local-gov,548048,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,29,1,40,United-States,>50K
34,Private,244862,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,23,1,45,United-States,>50K
83,State-gov,159903,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,16,0,50,United-States,<=50K
39,Private,185172,5th-6th,4,Separated,Machine-op-inspct,Not-in-family,White,Female,8,0,40,United-States,<=50K
31,Local-gov,310160,Doctorate,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,12,0,40,United-States,>50K
60,Private,128832,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,>50K
25,Local-gov,200577,Assoc-voc,7,Never-married,Transport-moving,Not-in-family,White,Male,2,0,40,United-States,<=50K
35,Local-gov,227808,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,25,0,40,United-States,>50K
52,Local-gov,26570,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15349,1,34,United-States,>50K
37,Private,408003,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,21,0,40,United-States,>50K
28,Private,319379,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,14,0,40,United-States,<=50K
32,Local-gov,115756,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,4207,1,40,United-States,<=50K
49,Private,161048,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Female,33,0,40,United-States,<=50K
47,Federal-gov,225274,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,40,United-States,>50K
22,Private,205245,9th,12,Never-married,Other-service,Own-child,White,Female,8,0,36,United-States,<=50K
62,Self-emp-not-inc,41085,Masters,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,197398,10th,7,Never-married,Handlers-cleaners,Own-child,White,Male,4427,0,12,United-States,<=50K
53,Private,164759,9th,7,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,18,0,36,Taiwan,<=50K
61,Private,122426,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Male,8,0,40,United-States,<=50K
45,Private,118080,HS-grad,9,Separated,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,30,0,33,Vietnam,<=50K
51,Local-gov,149344,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7803,1,50,United-States,>50K
41,Private,271250,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Female,29,0,40,?,<=50K
28,Private,37349,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3831,0,63,United-States,<=50K
30,Private,136434,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,4092,0,9,United-States,<=50K
38,Federal-gov,150769,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,7828,1,40,United-States,>50K
20,Private,131503,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,18,0,21,United-States,<=50K
34,Private,218141,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,43,0,40,United-States,<=50K
30,Private,141548,Some-college,10,Never-married,Sales,Own-child,White,Male,19,0,51,United-States,<=50K
21,Private,121432,11th,7,Never-married,Farming-fishing,Own-child,White,Female,11,0,20,United-States,<=50K
23,Self-emp-not-inc,106720,11th,7,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,140261,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,43,0,68,Philippines,<=50K
41,Local-gov,171708,HS-grad,14,Married-civ-spouse,Sales,Husband,White,Male,26,1,50,United-States,>50K
55,Private,99093,Doctorate,15,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,17,1781,49,United-States,>50K
39,?,184922,HS-grad,9,Married-AF-spouse,Farming-fishing,Other-relative,Black,Female,22,0,40,United-States,<=50K
32,Local-gov,134344,10th,7,Never-married,Other-service,Not-in-family,White,Female,16,0,40,United-States,<=50K
23,Private,301150,HS-grad,9,Never-married,Sales,Unmarried,White,Female,3,0,23,Canada,>50K
57,Private,96779,Masters,14,Divorced,Transport-moving,Not-in-family,White,Male,19,0,40,United-States,<=50K
31,Private,176023,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,4,0,40,Greece,<=50K
33,Private,251789,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,25,1,40,United-States,>50K
57,Private,103645,HS-grad,9,Married-civ-spouse,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,31,0,40,Philippines,<=50K
36,State-gov,28273,Assoc-voc,11,Married-civ-spouse,Other-service,Not-in-family,White,Female,22,0,40,United-States,<=50K
42,Private,356965,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,36,0,40,Laos,<=50K
63,Private,36716,7th-8th,4,Divorced,Adm-clerical,Not-in-family,White,Male,3754,0,50,United-States,<=50K
37,Self-emp-not-inc,178845,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,87026,5th-6th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,39,0,50,Trinadad&Tobago,<=50K
17,Private,116656,10th,6,Never-married,Other-service,Own-child,White,Male,14,0,17,United-States,<=50K
36,Self-emp-not-inc,268184,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,1,49,United-States,<=50K
34,Private,249781,10th,6,Married-spouse-absent,Transport-moving,Other-relative,White,Female,10,1,23,United-States,<=50K
34,?,191892,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,25,0,32,United-States,<=50K
28,Private,190959,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,24,0,40,Philippines,<=50K
63,Private,127036,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,3807,0,40,United-States,<=50K
24,Private,181526,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,10,0,40,United-States,<=50K
49,State-gov,148962,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,20,0,40,United-States,<=50K
23,Private,165327,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Female,0,0,40,Trinadad&Tobago,>50K
62,Private,386951,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,30,0,40,United-States,>50K
60,Self-emp-inc,53125,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,7565,1,40,United-States,>50K
39,Private,191795,1st-4th,3,Never-married,Adm-clerical,Not-in-family,White,Female,28,0,40,Trinadad&Tobago,<=50K
44,Local-gov,139525,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,23,0,49,United-States,>50K
50,Local-gov,153384,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,32,0,40,United-States,>50K
37,Private,249115,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Other,Female,20,0,40,Mexico,<=50K
43,Private,39368,9th,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
48,Self-emp-not-inc,187595,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,5,1,49,United-States,<=50K
28,Private,178177,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,25,0,38,United-States,<=50K
29,Private,173091,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7,0,49,United-States,<=50K
58,?,269069,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,1,40,United-States,<=50K
59,Private,194168,HS-grad,5,Married-civ-spouse,Craft-repair,Husband,White,Male,3317,0,40,Taiwan,<=50K
34,Private,223246,Some-college,10,Married-spouse-absent,Tech-support,Not-in-family,White,Female,24,0,40,Mexico,<=50K
21,Local-gov,100166,12th,7,Never-married,Farming-fishing,Not-in-family,Black,Female,3214,0,29,United-States,<=50K
50,Private,37824,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,1,0,40,United-States,<=50K
54,Self-emp-not-inc,111043,Assoc-voc,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,12,0,34,Philippines,<=50K
35,Private,32158,Assoc-voc,11,Married-civ-spouse,Craft-repair,Other-relative,White,Female,0,0,50,United-States,<=50K
40,Private,324826,HS-grad,9,Separated,Sales,Unmarried,White,Female,15,0,31,United-States,<=50K
48,State-gov,199867,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,24,0,73,United-States,<=50K
34,Private,80744,9th,4,Widowed,Adm-clerical,Not-in-family,Other,Female,41,0,40,United-States,<=50K
22,Private,119740,HS-grad,9,Widowed,Other-service,Not-in-family,Black,Female,19,0,40,United-States,<=50K
18,?,220006,11th,7,Never-married,?,Not-in-family,White,Female,7,0,40,United-States,<=50K
49,Private,37511,HS-grad,9,Married-AF-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
27,?,226495,Some-college,10,Never-married,?,Own-child,White,Male,23,1,13,United-States,<=50K
50,Private,88896,HS-grad,9,Widowed,Sales,Unmarried,White,Female,40,1,39,United-States,<=50K
40,Private,147120,Some-college,11,Married-civ-spouse,Adm-clerical,Husband,White,Female,23,0,40,United-States,<=50K
55,Private,208926,5th-6th,3,Never-married,Other-service,Not-in-family,White,Female,0,1,50,Mexico,<=50K
56,Federal-gov,132871,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,27,1,67,Hong,>50K
69,Self-emp-not-inc,134687,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,25,0,11,United-States,<=50K
66,Private,273525,HS-grad,9,Divorced,Sales,Unmarried,White,Female,43,0,40,United-States,<=50K
25,Private,81480,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,1,40,United-States,<=50K
67,State-gov,135299,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,34,United-States,<=50K
70,State-gov,126624,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,35,0,40,United-States,<=50K
23,Private,26157,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,12,0,49,United-States,<=50K
45,State-gov,216920,Doctorate,16,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,29,1,40,United-States,<=50K
62,Self-emp-inc,93101,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15403,1,60,United-States,>50K
27,Local-gov,102792,Assoc-voc,11,Never-married,Protective-serv,Own-child,White,Male,17,0,40,United-States,>50K
33,Private,142266,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,3944,0,50,United-States,>50K
63,Private,112134,10th,6,Widowed,Transport-moving,Not-in-family,White,Female,12,0,40,United-States,<=50K
39,Local-gov,157924,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,8,1876,40,United-States,>50K
58,Private,353041,Some-college,10,Widowed,Sales,Not-in-family,White,Female,13,0,49,United-States,<=50K
34,Private,235084,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7710,0,50,United-States,>50K
25,Private,385391,Assoc-acdm,12,Never-married,Other-service,Unmarried,Black,Male,10,0,49,El-Salvador,<=50K
65,Self-emp-inc,99143,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,67,United-States,<=50K
40,Private,178324,HS-grad,9,Married-spouse-absent,Transport-moving,Unmarried,Black,Female,38,0,40,Germany,<=50K
60,Self-emp-not-inc,263618,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,7635,0,49,United-States,>50K
31,Local-gov,428465,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,1,45,United-States,>50K
21,Private,163996,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Female,6,0,40,Columbia,<=50K
55,State-gov,226436,HS-grad,15,Never-married,Prof-specialty,Not-in-family,White,Male,7,0,50,United-States,<=50K
67,Private,39984,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,15,0,40,United-States,>50K
46,Private,302888,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,16,0,40,United-States,<=50K
52,Private,162364,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
47,Self-emp-not-inc,136295,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,31,0,40,United-States,<=50K
44,Private,208795,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
45,Private,121594,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,8,0,50,United-States,<=50K
32,Self-emp-inc,255831,Prof-school,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,16,0,37,Greece,>50K
65,Local-gov,104373,11th,12,Widowed,Priv-house-serv,Unmarried,White,Female,9,1,31,United-States,<=50K
39,Private,247581,Bachelors,13,Never-married,Prof-specialty,Husband,White,Male,18,1894,35,?,<=50K
46,Private,286418,11th,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Federal-gov,202237,HS-grad,9,Never-married,Sales,Other-relative,White,Male,33,0,40,United-States,<=50K
50,Self-emp-inc,199068,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
77,Federal-gov,136985,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7899,0,40,United-States,>50K
21,Private,94439,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,15,0,60,United-States,<=50K
33,Local-gov,248642,5th-6th,4,Never-married,Farming-fishing,Other-relative,White,Male,6,0,40,United-States,<=50K
37,Private,171105,11th,7,Divorced,Machine-op-inspct,Not-in-family,White,Female,29,1928,40,United-States,<=50K
57,Private,110222,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,11,0,40,United-States,<=50K
46,Local-gov,84316,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,24,0,50,United-States,>50K
47,Private,206408,Assoc-voc,4,Divorced,Machine-op-inspct,Unmarried,White,Female,27,0,40,United-States,>50K
48,Private,309345,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,21,0,50,United-States,<=50K
43,?,30793,Some-college,10,Never-married,?,Unmarried,White,Female,27,0,14,United-States,<=50K
66,Private,142221,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,Black,Female,28,0,40,United-States,<=50K
59,Private,154747,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Female,7942,0,40,United-States,>50K
55,Private,104646,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,12,0,40,United-States,<=50K
64,Self-emp-not-inc,164777,7th-8th,4,Widowed,Other-service,Not-in-family,White,Male,0,0,40,El-Salvador,<=50K
43,Self-emp-not-inc,181115,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
20,Self-emp-inc,39638,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,17,0,40,United-States,<=50K
31,Private,250385,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,15760,0,50,United-States,>50K
25,Private,163117,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,5,0,40,United-States,<=50K
51,Private,114024,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,34,United-States,<=50K
49,Local-gov,226531,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7576,0,40,United-States,<=50K
38,Private,142485,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,6,0,19,Taiwan,<=50K
18,Private,250372,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,6,0,40,Mexico,<=50K
53,Private,120712,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,14687,0,49,United-States,<=50K
53,Private,157153,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,17,0,40,Greece,<=50K
48,Private,169449,HS-grad,9,Separated,Sales,Other-relative,Black,Female,28,0,35,United-States,<=50K
45,Private,98724,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,10,0,40,United-States,<=50K
25,Private,185059,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,31,China,<=50K
61,Self-emp-not-inc,176704,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,14733,1,50,United-States,>50K
51,Private,106943,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,28,1,40,Canada,>50K
50,Private,170757,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,17,0,40,United-States,>50K
48,Local-gov,155178,Bachelors,13,Divorced,Armed-Forces,Unmarried,Black,Male,14,1,40,Trinadad&Tobago,<=50K
34,Private,156154,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,13,0,49,Thailand,>50K
24,Private,330105,Bachelors,13,Separated,Prof-specialty,Not-in-family,Other,Female,6,1,50,United-States,>50K
44,Local-gov,33964,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,35,0,40,United-States,>50K
47,Local-gov,129511,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,19,0,40,United-States,<=50K
47,Private,93153,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,7,1,40,United-States,<=50K
19,Private,135031,5th-6th,4,Never-married,Handlers-cleaners,Own-child,White,Male,32,0,40,Mexico,<=50K
52,Private,304219,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,20,0,34,United-States,<=50K
22,Private,269569,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,17,0,49,United-States,>50K
51,Federal-gov,50211,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,23,0,40,China,<=50K
23,Private,383916,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,16,0,50,United-States,<=50K
19,Private,209177,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,34,0,40,United-States,<=50K
30,?,160160,Some-college,10,Never-married,?,Not-in-family,White,Male,35,0,40,Iran,<=50K
22,Private,311326,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,19,Mexico,<=50K
56,Self-emp-inc,520704,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,24,0,40,United-States,<=50K
47,Federal-gov,263600,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7926,0,50,United-States,>50K
37,Private,303900,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,11,0,40,United-States,>50K
66,Private,197995,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,8,1,50,United-States,>50K
56,Private,293298,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,32,0,37,United-States,<=50K
44,Self-emp-not-inc,202579,Assoc-acdm,12,Divorced,Transport-moving,Not-in-family,White,Male,1,0,50,United-States,<=50K
64,State-gov,37108,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,16,0,50,United-States,<=50K
20,Private,67641,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,24,1,40,Philippines,<=50K
31,Federal-gov,54227,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,11,0,50,United-States,<=50K
58,Private,296722,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,18,0,39,Italy,<=50K
46,Federal-gov,242162,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,1,40,?,>50K
24,Private,183730,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Male,10,1,30,?,<=50K
