age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
30,Private,159540,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,92805,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,49,United-States,>50K
64,?,105787,HS-grad,4,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
42,Private,82730,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,50,United-States,>50K
27,Private,208043,HS-grad,9,Widowed,Other-service,Wife,Black,Female,1,0,22,United-States,<=50K
37,Private,140734,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,1,0,40,United-States,<=50K
30,Private,97328,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,4166,0,40,United-States,<=50K
28,Private,44123,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2,0,40,United-States,<=50K
33,Private,127651,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,159311,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
38,Private,93221,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
50,Private,203383,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,0,40,United-States,>50K
31,Private,107318,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,5,0,40,United-States,<=50K
34,Private,91097,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,3,0,40,United-States,<=50K
29,Local-gov,151552,Masters,14,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,210347,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,8,0,40,United-States,>50K
30,Private,126233,Masters,14,Divorced,Craft-repair,Not-in-family,White,Male,0,0,49,United-States,<=50K
50,Local-gov,82017,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,1,1,40,United-States,<=50K
38,Private,115818,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,1,0,50,United-States,<=50K
40,Private,147031,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1834,40,United-States,>50K
20,Private,257100,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
18,Private,139046,Assoc-voc,10,Never-married,Sales,Own-child,White,Female,0,0,17,United-States,<=50K
39,Private,150851,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,1,0,40,United-States,<=50K
39,Private,242393,Some-college,10,Divorced,Sales,Not-in-family,White,Male,3573,0,40,United-States,<=50K
32,Private,234784,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,220238,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,40,United-States,>50K
48,Private,232860,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,2,0,40,United-States,<=50K
26,Private,175579,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,2,0,40,United-States,<=50K
50,Private,237885,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,14,United-States,<=50K
45,Private,213895,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,50,United-States,<=50K
19,State-gov,127597,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,1,0,21,United-States,<=50K
48,Local-gov,79398,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
32,Self-emp-not-inc,153021,7th-8th,4,Never-married,Farming-fishing,Own-child,White,Male,4,0,40,United-States,<=50K
36,Private,104651,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
39,Private,113989,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
47,Local-gov,84762,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7404,0,49,United-States,>50K
45,Self-emp-not-inc,95044,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,61,United-States,>50K
28,?,184782,Assoc-voc,11,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
44,Private,251084,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,2,0,40,United-States,<=50K
41,Private,130444,Masters,14,Never-married,Sales,Not-in-family,White,Male,2,0,40,United-States,<=50K
58,Private,188134,9th,5,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,>50K
37,Private,101661,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,5,0,40,United-States,<=50K
48,Self-emp-inc,118414,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
47,Private,196616,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,2,0,40,United-States,>50K
47,?,189230,Some-college,10,Married-civ-spouse,?,Wife,White,Female,15787,1,40,United-States,>50K
28,Private,111090,7th-8th,9,Never-married,Farming-fishing,Other-relative,Black,Male,0,0,40,United-States,<=50K
41,Private,173125,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,1,0,49,United-States,>50K
41,Self-emp-not-inc,65755,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,180566,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,40,United-States,<=50K
31,Private,59975,Some-college,10,Divorced,Sales,Not-in-family,White,Male,2,0,40,United-States,<=50K
51,Private,259054,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,3,0,55,United-States,<=50K
33,Private,89739,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,1,0,40,United-States,<=50K
50,Private,191512,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,14992,2285,40,United-States,>50K
31,Private,134899,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,50,United-States,>50K
23,Private,250118,Some-college,10,Never-married,Sales,Not-in-family,White,Female,1,0,29,United-States,<=50K
52,Local-gov,32567,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,158126,11th,7,Never-married,Other-service,Not-in-family,White,Male,1,0,40,United-States,<=50K
32,Private,87346,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,1,0,40,United-States,<=50K
26,?,164601,Assoc-acdm,12,Never-married,?,Not-in-family,White,Female,2,0,40,United-States,<=50K
36,Private,338181,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,40,United-States,<=50K
35,Self-emp-not-inc,48583,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,1,0,40,United-States,<=50K
30,Private,137345,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Male,3,0,40,United-States,<=50K
35,Self-emp-inc,126336,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,53,United-States,>50K
35,Private,148815,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,1,1,40,United-States,>50K
21,Private,195240,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,?,96329,10th,6,Divorced,?,Unmarried,White,Female,1,0,36,United-States,<=50K
20,Private,187173,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,29,United-States,<=50K
73,?,136994,HS-grad,10,Married-civ-spouse,?,Own-child,White,Female,2,0,40,United-States,<=50K
32,Private,112423,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
25,Private,211542,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,81969,HS-grad,9,Never-married,Other-service,Own-child,White,Male,1,0,24,United-States,<=50K
30,Private,99493,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,198092,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,1,0,40,United-States,<=50K
61,Private,36581,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,0,48,United-States,<=50K
28,Private,353979,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Private,258561,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,3,0,40,United-States,>50K
34,Self-emp-not-inc,99052,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,0,40,United-States,<=50K
31,Private,115546,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,3,0,40,United-States,<=50K
24,Local-gov,107228,Assoc-acdm,12,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
29,Private,301720,Assoc-acdm,12,Never-married,Exec-managerial,Own-child,White,Male,0,0,33,United-States,<=50K
36,Private,238551,5th-6th,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
21,Private,217437,9th,5,Never-married,Farming-fishing,Own-child,White,Male,1,1,20,United-States,<=50K
32,Private,128021,5th-6th,6,Divorced,Machine-op-inspct,Not-in-family,White,Male,3,0,40,United-States,<=50K
34,Private,111995,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
51,Private,234557,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,131088,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
33,Private,95479,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,40,United-States,<=50K
21,Private,214499,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,331081,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
47,Private,133142,Some-college,10,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
43,Private,215418,7th-8th,4,Never-married,Adm-clerical,Not-in-family,White,Female,3113,0,40,United-States,<=50K
38,Private,99292,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,125719,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,3,0,17,United-States,<=50K
54,Private,153060,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,1968,40,United-States,>50K
37,Self-emp-not-inc,143386,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,3,0,40,United-States,<=50K
47,Private,222546,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,3,0,40,United-States,<=50K
49,Local-gov,93652,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
22,Private,107350,Some-college,10,Never-married,Other-service,Own-child,Black,Female,5,0,40,United-States,<=50K
39,Private,294680,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,40,United-States,>50K
46,Private,108605,HS-grad,9,Separated,Other-service,Not-in-family,White,Male,1,0,40,United-States,<=50K
34,Private,51627,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2003,40,United-States,>50K
37,Private,82177,Some-college,10,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
56,Private,89605,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,2,0,40,United-States,<=50K
20,Private,112495,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,2,0,33,United-States,<=50K
53,Self-emp-not-inc,114910,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,129647,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,4,0,40,United-States,<=50K
51,Private,136796,5th-6th,4,Married-civ-spouse,Other-service,Husband,White,Male,1,1927,40,United-States,>50K
32,Private,66044,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,3531,0,40,United-States,<=50K
29,Self-emp-not-inc,110003,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,3243,0,40,United-States,<=50K
34,Private,95362,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,113277,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
56,Private,187595,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,2,0,40,United-States,<=50K
50,Private,255787,HS-grad,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,185997,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,40,United-States,<=50K
42,Private,153769,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,4,0,40,United-States,<=50K
45,Private,169995,11th,7,Divorced,Machine-op-inspct,Not-in-family,White,Male,2,0,40,United-States,<=50K
29,Private,91704,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,1,0,50,United-States,<=50K
35,Self-emp-not-inc,73745,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,57,United-States,<=50K
27,Private,71091,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,189170,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,2,1,40,United-States,<=50K
27,Private,95337,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,3,0,40,United-States,<=50K
45,Private,72868,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,40,United-States,>50K
23,Private,143949,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,2,0,62,United-States,<=50K
53,Local-gov,122793,Some-college,10,Married-civ-spouse,?,Husband,White,Male,2,0,40,United-States,<=50K
38,?,96831,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,99667,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,1,1,49,United-States,<=50K
32,Private,86616,Masters,14,Divorced,Sales,Not-in-family,White,Male,2,0,40,United-States,<=50K
62,Local-gov,133697,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1,40,United-States,>50K
20,Private,102046,Bachelors,13,Never-married,Sales,Own-child,White,Male,4,0,40,United-States,<=50K
55,Private,292520,7th-8th,3,Married-spouse-absent,Other-service,Not-in-family,White,Male,1,1,40,Mexico,<=50K
41,Private,150811,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
46,Private,206494,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,50,United-States,<=50K
61,Self-emp-inc,133730,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,4,0,40,United-States,>50K
22,Private,222360,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,226283,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
19,?,108206,Assoc-voc,11,Never-married,?,Own-child,White,Male,0,0,17,United-States,<=50K
37,Private,82154,Some-college,10,Separated,Sales,Not-in-family,White,Female,2,1,40,United-States,<=50K
38,Private,188724,10th,6,Separated,Adm-clerical,Unmarried,White,Female,4533,0,40,United-States,<=50K
34,Private,110111,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,1,40,United-States,<=50K
42,Private,223229,Some-college,10,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,3,0,40,United-States,<=50K
56,Self-emp-not-inc,192593,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,26,United-States,<=50K
35,Self-emp-not-inc,101141,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,2,0,40,United-States,<=50K
35,Private,102500,12th,8,Divorced,Exec-managerial,Not-in-family,White,Male,3,0,40,United-States,<=50K
21,Private,136427,11th,7,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,33,United-States,<=50K
21,Private,119091,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,1,0,40,United-States,<=50K
50,Private,113359,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,3124,0,40,United-States,>50K
41,Private,116566,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,4,0,40,United-States,<=50K
33,Private,145502,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,49,United-States,<=50K
24,Private,185616,Masters,14,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
62,Private,103416,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
22,Private,132136,9th,5,Never-married,Handlers-cleaners,Not-in-family,White,Male,3,0,40,United-States,<=50K
36,?,76396,Prof-school,15,Never-married,?,Not-in-family,White,Female,0,0,31,United-States,<=50K
33,Private,157800,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,3,0,40,United-States,<=50K
42,Self-emp-not-inc,102537,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,109011,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,1881,40,United-States,>50K
41,Private,288421,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1,40,United-States,>50K
55,Private,206610,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,>50K
53,Private,173593,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,4060,1,40,United-States,>50K
32,Private,95034,Some-college,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,53,United-States,<=50K
25,Private,184351,9th,5,Never-married,Machine-op-inspct,Not-in-family,Black,Male,5,0,40,United-States,<=50K
32,Private,125497,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,United-States,<=50K
36,Self-emp-not-inc,91701,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,2,0,19,United-States,<=50K
45,Private,195945,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,192428,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,34,United-States,<=50K
34,Private,144532,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,40,United-States,<=50K
48,Self-emp-not-inc,93083,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,56,United-States,<=50K
49,Private,175190,Prof-school,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,0,51,United-States,<=50K
69,Private,47510,HS-grad,4,Separated,Other-service,Not-in-family,White,Male,0,0,31,United-States,<=50K
44,Private,177557,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
41,Private,225502,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,3,0,40,United-States,<=50K
34,Private,93222,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
